Latitude,Longitude,Region,Year,Season,Soil_Type,Rainfall_mm,Temperature_C,Humidity_%,Area_acres,Seed_Type,Seed_Cost (LKR),Fertilizer_Cost (LKR),Pesticide_Cost (LKR),Labor_Cost (LKR),Water_Cost (LKR),Machinery_Cost (LKR),Other_Costs (LKR),Total_Cost (LKR),Yield_kg,Cost_per_kg (LKR)
8.0858,81.0871,Polonnaruwa,2013,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,3892.57,11029.59,2070.45,28038.54,4961.61,8204.29,3033.14,61424.55,10743.74,5.5
7.3769,81.7659,Ampara,2013,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,3487.49,7457.33,2042.39,19922.22,3316.86,9654.83,2479.35,48673.76,3172.53,14.74
7.3441,81.7498,Ampara,2013,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,4782.8,11319.16,3710.4,26716.06,6516.15,13975.7,2197.5,69088.37,12992.06,5.11
8.4424,80.5172,Anuradhapura,2013,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,4749.63,13447.57,2924.07,19723.36,3445.25,9750.89,1570.6,54909.12,6461.93,8.17
7.4776,80.3419,Kurunegala,2013,Yala,Loam,1277.79,27.22,71.97,3.47,At402,6870.07,9198.27,1714.33,13692.59,6449.41,8918.74,3354.07,50402.6,8804.24,5.5
7.3632,81.7372,Ampara,2013,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,5606.87,16302.71,4730.17,13050.92,3146.07,7167.77,3211.76,53739.16,2835.51,18.21
7.653,81.7779,Batticaloa,2013,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,6217.01,11966.36,1850.33,20773.28,5785.26,10670.55,993.68,58727.51,5065.38,11.14
8.0549,81.0577,Polonnaruwa,2013,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,5570.44,11496.24,1992.49,23147.23,5849.84,9827.56,3375.1,62023.15,9916.96,6.01
9.6501,80.0436,Jaffna,2013,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,6122.62,14458.97,2948.47,27397.47,4660.72,7448.26,3112.78,66631.83,7438.29,8.61
8.3291,80.4699,Anuradhapura,2013,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,6224.6,14929.79,3924.27,19414.64,5236.36,8704.16,1830.72,60740.03,10106.07,5.78
7.3121,81.6904,Ampara,2013,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,3681.54,16033.96,1674.57,28758.73,5252.22,14619.51,1792.24,71013.62,5757.04,11.86
9.7908,80.1847,Jaffna,2013,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,7122.67,15937.61,1883.39,28056.05,4617.73,8962.81,1075.64,67656.92,3409.49,19.07
9.6951,80.0377,Jaffna,2013,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,4168.66,8875.82,2570.14,25561.08,6290.5,10091.55,3804.54,61068.56,6322.53,9.28
7.6211,81.7792,Batticaloa,2013,Maha,Silt,1339.04,30.48,89.58,3.22,At306,4528.73,12977.15,2049.91,26962.58,4537.55,10564.77,2750.67,64576.69,6058.46,10.24
7.6211,81.7792,Batticaloa,2014,Maha,Silt,1339.04,30.48,89.58,3.22,At306,4755.17,13626.01,2152.41,28310.71,4764.43,11093.01,2888.21,67805.52,6119.05,10.75
9.6951,80.0377,Jaffna,2014,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,4377.09,9319.61,2698.65,26839.13,6605.02,10596.13,3994.77,64121.99,6385.76,9.74
9.7908,80.1847,Jaffna,2014,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,7478.8,16734.49,1977.56,29458.85,4848.62,9410.95,1129.42,71039.77,3443.59,20.02
7.3121,81.6904,Ampara,2014,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,3865.61,16835.66,1758.3,30196.67,5514.83,15350.48,1881.85,74564.3,5814.61,12.45
8.3291,80.4699,Anuradhapura,2014,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,6535.83,15676.28,4120.48,20385.38,5498.18,9139.37,1922.25,63777.03,10207.13,6.06
9.6501,80.0436,Jaffna,2014,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,6428.75,15181.92,3095.89,28767.35,4893.76,7820.68,3268.42,69963.42,7512.67,9.04
8.0549,81.0577,Polonnaruwa,2014,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,5848.97,12071.05,2092.12,24304.59,6142.33,10318.94,3543.85,65124.31,10016.13,6.31
7.653,81.7779,Batticaloa,2014,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,6527.86,12564.67,1942.85,21811.94,6074.52,11204.08,1043.37,61663.89,5116.03,11.7
7.4776,80.3419,Kurunegala,2014,Yala,Loam,1277.79,27.22,71.97,3.47,At402,7213.57,9658.19,1800.05,14377.22,6771.88,9364.67,3521.77,52922.73,8892.28,5.78
7.4679,80.4119,Kurunegala,2014,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,8090.05,9593.23,4016.92,18342.92,4837.78,12186.36,1502.58,59381.12,2211.43,26.06
7.4463,80.4229,Kurunegala,2014,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,3202.99,7782.55,4149.77,14214.67,6141.28,13977.89,1144.93,49896.82,12640.57,3.84
7.7355,81.7996,Batticaloa,2014,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2852.5,16148.34,3551.06,30112.77,2910.25,12266.59,4213.12,72094.54,15022.34,4.66
7.3632,81.7372,Ampara,2014,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,5887.22,17117.84,4966.68,13703.46,3303.38,7526.16,3372.35,56426.11,2863.86,19.13
7.3769,81.7659,Ampara,2014,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,3661.87,7830.2,2144.51,20918.33,3482.71,10137.57,2603.32,51107.45,3204.26,15.48
7.3441,81.7498,Ampara,2014,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,5021.94,11885.12,3895.92,28051.86,6841.96,14674.48,2307.37,72542.78,13121.98,5.36
8.4424,80.5172,Anuradhapura,2014,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,4987.12,14119.95,3070.28,20709.53,3617.51,10238.44,1649.14,57654.58,6526.55,8.58
8.0858,81.0871,Polonnaruwa,2014,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,4087.2,11581.06,2173.97,29440.47,5209.69,8614.5,3184.8,64495.77,10851.18,5.77
8.4424,80.5172,Anuradhapura,2015,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,5236.47,14825.95,3223.79,21745.01,3798.39,10750.36,1731.59,60537.31,6591.81,9.01
7.4679,80.4119,Kurunegala,2015,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,8494.55,10072.89,4217.77,19260.06,5079.67,12795.67,1577.71,62350.18,2233.55,27.37
7.4463,80.4229,Kurunegala,2015,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,3363.14,8171.68,4357.26,14925.41,6448.34,14676.78,1202.18,52391.66,12766.97,4.03
7.7355,81.7996,Batticaloa,2015,Maha,Silt,1335.39,32.74,70.24,4.86,At402,2995.12,16955.76,3728.62,31618.41,3055.76,12879.92,4423.77,75699.27,15172.56,4.89
8.0858,81.0871,Polonnaruwa,2015,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,4291.56,12160.12,2282.67,30912.49,5470.18,9045.22,3344.04,67720.56,10959.69,6.06
7.3769,81.7659,Ampara,2015,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,3844.96,8221.71,2251.74,21964.24,3656.84,10644.45,2733.49,53662.82,3236.3,16.25
7.3441,81.7498,Ampara,2015,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,5273.03,12479.37,4090.72,29454.46,7184.05,15408.21,2422.74,76169.92,13253.2,5.63
7.4776,80.3419,Kurunegala,2015,Yala,Loam,1277.79,27.22,71.97,3.47,At402,7574.25,10141.1,1890.05,15096.08,7110.48,9832.91,3697.86,55568.87,8981.21,6.07
7.3632,81.7372,Ampara,2015,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,6181.58,17973.73,5215.01,14388.63,3468.54,7902.47,3540.97,59247.42,2892.5,20.08
7.653,81.7779,Batticaloa,2015,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,6854.25,13192.91,2039.99,22902.54,6378.25,11764.28,1095.54,64747.08,5167.19,12.28
8.0549,81.0577,Polonnaruwa,2015,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,6141.41,12674.6,2196.73,25519.82,6449.45,10834.88,3721.04,68380.53,10116.29,6.63
9.6501,80.0436,Jaffna,2015,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,6750.19,15941.02,3250.68,30205.71,5138.45,8211.71,3431.84,73461.59,7587.8,9.49
8.3291,80.4699,Anuradhapura,2015,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,6862.62,16460.09,4326.5,21404.64,5773.09,9596.34,2018.37,66965.89,10309.2,6.37
7.3121,81.6904,Ampara,2015,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,4058.89,17677.44,1846.21,31706.5,5790.58,16118.0,1975.95,78292.52,5872.76,13.07
9.7908,80.1847,Jaffna,2015,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,7852.74,17571.21,2076.44,30931.79,5091.05,9881.5,1185.9,74591.76,3478.02,21.02
9.6951,80.0377,Jaffna,2015,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,4595.95,9785.59,2833.58,28181.09,6935.27,11125.93,4194.5,67328.09,6449.61,10.23
7.6211,81.7792,Batticaloa,2015,Maha,Silt,1339.04,30.48,89.58,3.22,At306,4992.93,14307.31,2260.03,29726.24,5002.65,11647.66,3032.62,71195.8,6180.24,11.29
7.4679,80.4119,Kurunegala,2016,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,8919.28,10576.53,4428.66,20223.07,5333.66,13435.46,1656.59,65467.69,2255.88,28.73
7.4463,80.4229,Kurunegala,2016,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,3531.3,8580.27,4575.12,15671.68,6770.76,15410.62,1262.29,55011.25,12894.64,4.23
7.7355,81.7996,Batticaloa,2016,Maha,Silt,1335.39,32.74,70.24,4.86,At402,3144.88,17803.54,3915.05,33199.33,3208.55,13523.91,4644.96,79484.23,15324.29,5.13
8.0858,81.0871,Polonnaruwa,2016,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,4506.13,12768.12,2396.8,32458.11,5743.69,9497.49,3511.24,71106.59,11069.29,6.36
7.3769,81.7659,Ampara,2016,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,4037.21,8632.79,2364.32,23062.46,3839.69,11176.68,2870.16,56345.96,3268.66,17.07
7.3441,81.7498,Ampara,2016,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,5536.69,13103.34,4295.26,30927.18,7543.26,16178.62,2543.88,79978.42,13385.73,5.91
8.4424,80.5172,Anuradhapura,2016,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,5498.3,15567.25,3384.98,22832.26,3988.3,11287.88,1818.17,63564.17,6657.73,9.46
7.4776,80.3419,Kurunegala,2016,Yala,Loam,1277.79,27.22,71.97,3.47,At402,7952.96,10648.15,1984.55,15850.89,7466.0,10324.55,3882.75,58347.31,9071.02,6.37
9.7908,80.1847,Jaffna,2016,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,8245.38,18449.77,2180.26,32478.38,5345.6,10375.57,1245.19,78321.34,3512.8,22.08
7.653,81.7779,Batticaloa,2016,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,7196.96,13852.55,2141.99,24047.67,6697.16,12352.5,1150.31,67984.44,5218.86,12.9
8.0549,81.0577,Polonnaruwa,2016,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,6448.49,13308.33,2306.56,26795.81,6771.92,11376.63,3907.1,71799.55,10217.46,6.96
9.6501,80.0436,Jaffna,2016,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,7087.7,16738.07,3413.22,31716.0,5395.37,8622.3,3603.43,77134.67,7663.67,9.96
8.3291,80.4699,Anuradhapura,2016,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,7205.75,17283.1,4542.83,22474.88,6061.74,10076.15,2119.29,70314.18,10412.3,6.69
7.3121,81.6904,Ampara,2016,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,4261.84,18561.31,1938.52,33291.83,6080.1,16923.9,2074.74,82207.14,5931.49,13.72
9.6951,80.0377,Jaffna,2016,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,4825.74,10274.87,2975.26,29590.14,7282.04,11682.23,4404.23,70694.5,6514.11,10.74
7.3632,81.7372,Ampara,2016,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,6490.66,18872.42,5475.76,15108.07,3641.97,8297.59,3718.02,62209.79,2921.43,21.09
7.6211,81.7792,Batticaloa,2016,Maha,Silt,1339.04,30.48,89.58,3.22,At306,5242.57,15022.68,2373.03,31212.55,5252.78,12230.05,3184.25,74755.59,6242.04,11.86
7.6211,81.7792,Batticaloa,2017,Maha,Silt,1339.04,30.48,89.58,3.22,At306,5504.7,15773.81,2491.68,32773.18,5515.42,12841.55,3343.46,78493.37,6304.46,12.45
9.6951,80.0377,Jaffna,2017,Yala,Clay,2060.63,26.35,71.46,2.31,BG358,5067.03,10788.61,3124.02,31069.65,7646.14,12266.34,4624.44,74229.22,6579.25,11.28
9.7908,80.1847,Jaffna,2017,Yala,Sandy Loam,1610.66,26.46,76.98,1.0,BG358,8657.65,19372.26,2289.27,34102.3,5612.88,10894.35,1307.45,82237.41,3547.93,23.18
7.3441,81.7498,Ampara,2017,Yala,Sandy Loam,2198.17,32.99,77.01,3.95,BG300,5813.52,13758.51,4510.02,32473.54,7920.42,16987.55,2671.07,83977.34,13519.59,6.21
7.3121,81.6904,Ampara,2017,Yala,Loam,1449.09,28.51,86.09,1.75,BG300,4474.93,19489.38,2035.45,34956.42,6384.11,17770.1,2178.48,86317.5,5990.8,14.41
7.4776,80.3419,Kurunegala,2017,Yala,Loam,1277.79,27.22,71.97,3.47,At402,8350.61,11180.56,2083.78,16643.43,7839.3,10840.78,4076.89,61264.68,9161.73,6.69
8.4424,80.5172,Anuradhapura,2017,Yala,Clay,1816.73,26.04,76.49,2.15,BG352,5773.21,16345.61,3554.23,23973.87,4187.72,11852.27,1909.08,66742.38,6724.31,9.93
7.3632,81.7372,Ampara,2017,Yala,Loam,2092.74,31.44,83.12,1.3,BG352,6815.19,19816.04,5749.55,15863.47,3824.07,8712.47,3903.92,65320.28,2950.64,22.14
7.653,81.7779,Batticaloa,2017,Maha,Loam,2274.96,30.68,79.25,2.35,BG352,7556.81,14545.18,2249.09,25250.05,7032.02,12970.12,1207.83,71383.66,5271.05,13.54
7.3769,81.7659,Ampara,2017,Maha,Loam,1288.43,26.29,73.38,1.75,BG352,4239.07,9064.43,2482.54,24215.58,4031.67,11735.51,3013.67,59163.26,3301.35,17.92
8.3291,80.4699,Anuradhapura,2017,Maha,Loam,1184.5,29.91,76.86,3.78,BG352,7566.04,18147.25,4769.97,23598.62,6364.83,10579.96,2225.25,73829.89,10516.42,7.02
8.0858,81.0871,Polonnaruwa,2017,Yala,Clay,1833.15,31.38,88.9,4.32,BG300,4731.44,13406.53,2516.64,34081.02,6030.87,9972.36,3686.8,74661.92,11179.98,6.68
9.6501,80.0436,Jaffna,2017,Maha,Clay,1784.99,28.01,85.86,3.1,BG358,7442.08,17574.97,3583.88,33301.8,5665.14,9053.41,3783.6,80991.4,7740.31,10.46
7.4679,80.4119,Kurunegala,2017,Maha,Silt,1660.23,26.85,79.9,0.65,BG358,9365.24,11105.36,4650.09,21234.22,5600.34,14107.23,1739.42,68741.07,2278.44,30.17
7.7355,81.7996,Batticaloa,2017,Maha,Silt,1335.39,32.74,70.24,4.86,At402,3302.12,18693.72,4110.8,34859.3,3368.98,14200.11,4877.21,83458.44,15477.53,5.39
7.4463,80.4229,Kurunegala,2017,Maha,Silt,1175.6,27.0,85.23,3.28,BG300,3707.86,9009.28,4803.88,16455.26,7109.3,16181.15,1325.4,57761.81,13023.59,4.44
8.0549,81.0577,Polonnaruwa,2017,Yala,Sandy Loam,1040.75,26.46,79.28,4.59,BG352,6770.91,13973.75,2421.89,28135.6,7110.52,11945.46,4102.45,75389.53,10319.63,7.31
9.6315,80.2402,Jaffna,2018,Maha,Clay,2043.62,29.18,82.55,3.13,At402,9308.11,8545.36,3123.85,34008.23,7451.32,12923.54,3480.53,78395.7,6929.4,11.31
9.7211,80.0248,Jaffna,2018,Maha,Silt,1979.74,32.57,87.42,3.95,At306,8519.13,15979.82,3041.15,33143.9,6353.66,14285.73,1443.96,82661.46,11110.51,7.44
8.384,80.4904,Anuradhapura,2018,Maha,Sandy Loam,1279.86,32.25,80.79,4.13,BG352,9272.64,11816.04,2440.21,19558.7,5135.54,17634.19,4442.92,69314.14,12074.65,5.74
8.0247,80.9795,Polonnaruwa,2018,Yala,Silt,1086.67,30.87,89.67,1.58,BG358,3995.75,9456.62,3213.1,17020.92,6460.81,7809.79,3037.69,51988.07,5673.36,9.16
9.7931,80.083,Jaffna,2018,Yala,Clay,1262.26,29.52,77.97,1.16,At402,5572.74,8818.07,2103.25,17703.33,7815.58,14143.88,4863.29,60885.14,2883.75,21.11
8.4256,80.5394,Anuradhapura,2018,Yala,Clay,2369.86,29.58,80.03,4.09,At402,7549.75,16423.6,5183.17,32800.11,4689.98,11882.58,1375.93,80061.68,7685.41,10.42
7.3686,80.4485,Kurunegala,2018,Yala,Clay,2042.72,28.83,78.56,3.73,BG352,7847.05,19895.07,2513.58,17082.19,6621.69,14519.03,2096.64,69734.09,7416.91,9.4
7.3916,81.6118,Ampara,2018,Maha,Loam,1711.26,26.68,79.83,2.63,BG300,4212.41,13206.22,3594.02,27317.0,6175.47,7588.95,2498.45,64844.24,7645.15,8.48
8.4028,80.4079,Anuradhapura,2018,Maha,Silt,2197.57,31.76,87.15,4.62,At306,6016.9,11826.4,4328.79,22423.45,6005.37,16172.62,3753.62,70276.26,10011.97,7.02
7.385,81.647,Ampara,2018,Maha,Clay,1695.55,28.47,81.67,0.85,At402,9820.76,19834.53,4792.65,25721.93,4547.64,17579.34,3738.92,85361.0,3233.43,26.4
7.6106,81.6537,Batticaloa,2018,Yala,Silt,1908.67,28.55,74.36,4.95,At402,6178.01,16259.29,2562.21,24711.79,3137.68,13570.92,4856.07,71044.38,9334.67,7.61
7.4919,80.3335,Kurunegala,2018,Yala,Clay,1046.43,28.72,73.2,0.61,BG358,8293.5,13502.28,3156.98,33001.66,3580.69,19426.94,2255.87,83994.73,1907.15,44.04
7.5115,80.2881,Kurunegala,2018,Yala,Loam,2412.2,28.7,89.22,4.57,At306,4370.54,8832.34,2403.11,15364.44,3472.21,15879.09,1284.75,51244.43,16720.38,3.06
8.3371,80.4301,Anuradhapura,2018,Yala,Loam,1660.66,28.12,75.19,1.38,BG358,3403.53,12109.38,3080.99,34328.35,5788.54,11514.6,3321.87,72825.65,3832.12,19.0
8.3812,80.3511,Anuradhapura,2018,Yala,Sandy Loam,1406.12,30.51,78.17,0.61,BG352,4093.07,16591.67,4635.7,15541.92,4109.86,10003.97,3687.57,57703.18,1237.71,46.62
7.8498,81.8172,Batticaloa,2018,Maha,Sandy Loam,1439.82,28.3,83.45,3.89,At306,8541.05,17475.42,2364.82,24888.41,3287.79,14143.88,2766.12,74242.9,10005.13,7.42
8.4122,80.5398,Anuradhapura,2018,Maha,Clay,1045.98,27.8,79.25,4.41,At402,8090.18,16912.48,3701.97,21918.7,4855.19,19839.44,1160.44,77212.46,13552.31,5.7
7.4434,80.3958,Kurunegala,2018,Maha,Silt,1034.91,31.7,75.64,1.03,BG358,7877.16,15547.31,5509.89,29701.42,7017.4,10666.45,1709.76,78530.62,3682.29,21.33
8.2977,80.4447,Anuradhapura,2018,Maha,Silt,2424.94,31.5,71.79,2.38,BG358,9153.83,19336.78,3869.61,27268.23,3835.17,19885.19,1926.69,86160.96,7685.55,11.21
7.9925,81.0749,Polonnaruwa,2018,Yala,Clay,2239.69,28.24,87.91,2.25,BG300,3075.86,18864.58,2365.15,21386.27,7750.31,19357.89,3293.75,76357.48,6269.81,12.18
7.9336,81.0214,Polonnaruwa,2018,Maha,Loam,1911.61,29.59,74.61,1.29,BG300,4543.4,10237.26,5118.34,22002.51,3289.21,19598.33,4535.14,70179.69,5145.55,13.64
7.9395,81.0205,Polonnaruwa,2018,Maha,Silt,1223.19,29.24,89.62,2.68,At306,9044.83,15064.78,3501.32,20715.67,4016.12,16903.38,2546.16,71814.81,7726.75,9.29
9.7381,80.1568,Jaffna,2018,Yala,Clay,1398.4,26.91,87.77,4.8,At402,9034.89,17714.19,4620.97,26017.15,3434.93,12309.89,2490.75,75142.28,16279.32,4.62
7.7522,81.6979,Batticaloa,2019,Yala,Clay,2294.2,27.52,71.91,0.61,At402,7493.8,15285.13,4186.79,19638.94,4954.53,14728.19,2987.07,70250.02,1281.1,54.84
9.716,80.165,Jaffna,2019,Yala,Silt,2488.73,32.49,80.8,4.29,BG358,6646.71,15483.03,2356.5,30105.41,3638.57,17738.88,4128.11,80514.7,8063.28,9.99
7.3531,80.2788,Kurunegala,2019,Maha,Silt,1759.21,29.08,72.11,3.38,BG358,4512.27,15435.06,4600.8,18040.5,3306.75,17149.9,2839.2,65000.81,13481.83,4.82
7.4449,81.7107,Ampara,2019,Yala,Clay,1047.38,32.55,71.04,2.94,BG300,7963.42,18451.63,4856.35,31034.56,4697.25,17592.73,1320.46,86706.03,8833.83,9.82
7.776,81.6701,Batticaloa,2019,Yala,Clay,2202.31,32.72,79.76,0.99,BG300,6835.72,13452.53,5377.43,16961.65,5441.21,8950.63,2298.7,59792.58,2818.77,21.21
9.6824,80.1705,Jaffna,2019,Maha,Sandy Loam,2352.64,29.23,82.74,3.47,BG300,9265.82,15640.04,4455.73,16333.04,5592.04,8952.2,3949.74,64213.05,11438.86,5.61
7.4224,80.4495,Kurunegala,2019,Yala,Clay,2387.04,32.14,75.16,3.47,BG300,8720.56,14662.41,4118.6,19837.05,3465.51,18663.8,4601.67,74335.8,8834.15,8.41
7.6534,81.7446,Batticaloa,2019,Maha,Loam,1502.8,31.62,70.09,2.0,At402,5787.18,14448.75,5679.42,21926.92,4734.77,16587.52,2808.87,71422.64,5590.73,12.78
7.483,80.3258,Kurunegala,2019,Yala,Silt,1917.18,26.13,87.44,4.69,At402,6955.93,16359.81,5690.0,29144.77,3762.7,14491.75,3426.86,79680.08,16040.63,4.97
7.439,81.7382,Ampara,2019,Maha,Loam,1927.38,28.58,79.25,3.86,At402,3256.78,11029.24,4853.4,32904.14,5558.39,13917.48,1428.69,72842.94,11470.99,6.35
8.3795,80.5317,Anuradhapura,2019,Maha,Clay,1682.11,29.61,79.78,3.5,BG352,3977.56,8359.68,3231.72,29093.62,4009.27,15754.62,4879.65,68493.92,11479.04,5.97
7.6528,81.7821,Batticaloa,2019,Maha,Sandy Loam,1538.85,30.15,73.27,2.26,At402,9785.89,11097.6,4626.95,21503.8,6867.37,8701.36,4879.28,67369.83,5241.64,12.85
7.8284,81.7262,Batticaloa,2019,Yala,Clay,1604.47,27.21,83.9,2.06,BG352,9829.27,15691.66,5289.92,17650.49,7310.07,18995.84,2948.25,77928.01,7174.12,10.86
7.4125,80.301,Kurunegala,2019,Yala,Clay,2130.94,31.63,70.36,4.83,BG300,8086.7,11657.01,5317.58,20630.42,7363.77,8463.55,3814.74,65415.17,9719.78,6.73
7.4299,81.6644,Ampara,2019,Maha,Sandy Loam,1675.53,31.24,83.02,3.29,BG358,5466.62,18097.37,3885.15,34582.1,6170.71,8641.44,3704.71,80198.31,10889.64,7.36
9.6262,80.0942,Jaffna,2019,Maha,Sandy Loam,1167.27,29.61,75.35,4.26,At306,3102.85,12549.13,3349.38,15386.55,3621.84,12377.35,2971.46,53167.14,12643.95,4.2
8.0455,81.0638,Polonnaruwa,2019,Maha,Clay,1341.62,32.75,88.19,3.75,BG352,6733.71,18439.63,2522.61,30810.2,3624.1,17324.74,2103.07,82312.24,14538.35,5.66
9.7357,80.071,Jaffna,2019,Yala,Clay,2111.36,28.21,72.04,2.12,At402,4892.75,18112.54,3253.39,30778.65,7459.36,12639.63,4639.77,81530.73,8312.46,9.81
9.6753,80.1979,Jaffna,2019,Maha,Silt,2053.81,28.09,72.11,4.02,At402,7509.04,8578.23,3440.2,34136.0,5502.01,12625.48,2830.8,74039.53,10496.85,7.05
9.7192,80.2208,Jaffna,2019,Maha,Clay,1002.35,30.45,71.02,1.66,BG300,3416.67,15245.55,4746.36,17289.75,4919.19,12931.07,2476.21,60266.85,4518.0,13.34
8.3252,80.4407,Anuradhapura,2019,Yala,Loam,2489.23,26.92,75.49,2.28,BG358,5952.8,12932.25,5630.44,29280.65,6039.53,11021.85,4295.16,76062.8,8223.13,9.25
8.0835,80.9945,Polonnaruwa,2019,Yala,Silt,1890.34,26.51,82.45,4.92,At402,4330.75,17511.14,5631.6,33874.03,7800.68,13778.98,4909.23,88351.03,10605.93,8.33
8.3633,80.4302,Anuradhapura,2019,Maha,Clay,1858.07,29.59,75.87,4.69,At402,5779.11,9045.11,4468.27,17276.77,4726.12,13596.36,4496.89,59375.72,15687.91,3.78
7.6101,81.6562,Batticaloa,2020,Maha,Clay,1358.17,26.77,77.09,1.79,At402,5074.16,10803.29,2168.37,15357.48,7938.61,12561.05,2537.31,56799.56,4081.48,13.92
7.7711,81.7075,Batticaloa,2020,Maha,Silt,2153.96,26.08,78.32,2.67,BG300,3134.35,11117.76,5041.16,17742.19,5676.55,9797.62,1048.48,53040.51,10538.28,5.03
7.7481,81.7145,Batticaloa,2020,Maha,Loam,1925.39,32.87,82.64,1.67,At306,7438.04,14479.82,5119.38,17139.61,6805.14,14036.47,4851.97,69554.17,5330.25,13.05
7.7016,81.761,Batticaloa,2020,Yala,Silt,1648.5,32.61,78.39,3.37,At306,5783.16,11290.58,5935.91,23186.68,7470.5,9989.41,1852.42,64570.93,10897.46,5.93
7.6278,81.7983,Batticaloa,2020,Maha,Sandy Loam,1561.81,32.66,84.64,3.19,BG300,4092.13,9871.93,2232.33,32323.52,6005.58,16204.94,1082.34,72752.59,11584.08,6.28
8.0085,80.9832,Polonnaruwa,2020,Yala,Silt,1368.02,28.73,75.77,2.1,At402,8033.32,11565.46,4265.62,24521.01,6318.36,19178.79,3930.29,77242.73,3924.07,19.68
7.9613,80.9461,Polonnaruwa,2020,Yala,Clay,2196.34,28.17,79.1,0.55,At402,3507.13,12709.92,3919.76,27000.41,4458.31,16034.76,4440.49,72630.48,1037.94,69.98
9.6476,80.1672,Jaffna,2020,Maha,Silt,2284.73,30.61,73.26,0.82,BG352,7496.93,8318.14,4343.1,33804.6,5877.37,12046.21,3573.15,75376.01,2460.29,30.64
7.4713,80.4081,Kurunegala,2020,Yala,Silt,1657.92,31.08,79.73,4.43,At306,9304.91,13060.65,3107.31,26847.01,7561.82,9738.61,3491.87,73375.3,15118.92,4.85
8.2758,80.4565,Anuradhapura,2020,Yala,Clay,1645.79,27.0,87.8,2.06,At306,4081.22,8305.37,4583.29,27738.05,4703.02,7932.25,2638.52,59604.15,6776.71,8.8
7.7474,81.8108,Batticaloa,2020,Yala,Clay,1183.16,29.17,88.68,1.92,At402,6550.64,8498.87,2593.37,34732.6,7825.59,7064.22,4807.25,72350.78,7122.09,10.16
7.2686,81.6443,Ampara,2020,Yala,Loam,1552.79,32.05,79.46,4.86,At306,4298.68,18423.48,5106.39,30418.44,7223.92,16893.31,3504.88,85131.59,9095.77,9.36
